college_id,college_code,college_name,branch_name,branch_code,admission_year,community,closing_cutoff
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Computer Science and Engineering,CSE,2022,SC,186.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Computer Science and Engineering,CSE,2022,SCA,180.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Computer Science and Engineering,CSE,2022,ST,169.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2023,OC,197.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2023,BC,197.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2023,BCM,196.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2023,MBC,195.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2023,SC,185.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2023,SCA,180.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2023,ST,168.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2022,OC,197.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2022,BC,196.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2022,BCM,195.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2022,MBC,193.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2022,SC,183.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2022,SCA,177.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Information Technology,IT,2022,ST,165.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2023,OC,197.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2023,BC,196.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2023,BCM,195.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2023,MBC,194.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2023,SC,184.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2023,SCA,178.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2023,ST,166.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2022,OC,196.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2022,BC,195.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2022,BCM,194.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2022,MBC,192.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2022,SC,181.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2022,SCA,175.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Electronics and Communication Engineering,ECE,2022,ST,162.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2023,OC,193.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2023,BC,190.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2023,BCM,189.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2023,MBC,187.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2023,SC,175.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2023,SCA,168.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2023,ST,155.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2022,OC,192.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2022,BC,189.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2022,BCM,187.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2022,MBC,185.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2022,SC,172.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2022,SCA,165.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Biomedical Engineering,BME,2022,ST,150.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2023,OC,190.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2023,BC,187.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2023,BCM,185.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2023,MBC,183.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2023,SC,169.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2023,SCA,161.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2023,ST,149.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2022,OC,188.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2022,BC,185.5
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2022,BCM,183.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2022,MBC,181.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2022,SC,166.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2022,SCA,158.0
ssn-chennai-1315,1315,"SSN College of Engineering, Kalavakkam, Chennai",Mechanical Engineering,MECH,2022,ST,145.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2023,OC,198.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2023,BC,197.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2023,BCM,196.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2023,MBC,195.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2023,SC,189.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2023,SCA,184.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2023,ST,173.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2022,OC,197.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2022,BC,197.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2022,BCM,196.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2022,MBC,194.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2022,SC,187.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2022,SCA,182.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Computer Science and Engineering,CSE,2022,ST,170.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2023,OC,197.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2023,BC,197.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2023,BCM,196.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2023,MBC,195.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2023,SC,188.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2023,SCA,183.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2023,ST,171.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2022,OC,197.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2022,BC,196.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2022,BCM,195.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2022,MBC,194.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2022,SC,186.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2022,SCA,181.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Artificial Intelligence and Machine Learning,AIML,2022,ST,168.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2023,OC,196.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2023,BC,195.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2023,BCM,194.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2023,MBC,193.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2023,SC,186.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2023,SCA,181.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2023,ST,170.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2022,OC,196.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2022,BC,195.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2022,BCM,194.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2022,MBC,192.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2022,SC,184.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2022,SCA,179.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Electronics and Communication Engineering,ECE,2022,ST,167.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2023,OC,191.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2023,BC,188.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2023,BCM,186.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2023,MBC,185.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2023,SC,174.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2023,SCA,167.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2023,ST,154.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2022,OC,189.5
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2022,BC,187.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2022,BCM,185.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2022,MBC,183.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2022,SC,171.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2022,SCA,164.0
cit-coimbatore-2007,2007,"Coimbatore Institute of Technology (CIT), Coimbatore",Mechanical Engineering,MECH,2022,ST,150.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2023,OC,197.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2023,BC,197.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2023,BCM,196.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2023,MBC,195.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2023,SC,187.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2023,SCA,182.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2023,ST,171.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2022,OC,197.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2022,BC,196.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2022,BCM,195.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2022,MBC,194.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2022,SC,185.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2022,SCA,180.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Computer Science and Engineering,CSE,2022,ST,168.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2023,OC,196.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2023,BC,195.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2023,BCM,194.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2023,MBC,193.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2023,SC,185.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2023,SCA,180.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2023,ST,169.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2022,OC,196.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2022,BC,195.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2022,BCM,194.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2022,MBC,192.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2022,SC,183.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2022,SCA,178.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Information Technology,IT,2022,ST,166.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2023,OC,196.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2023,BC,195.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2023,BCM,194.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2023,MBC,193.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2023,SC,184.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2023,SCA,179.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2023,ST,168.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2022,OC,195.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2022,BC,194.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2022,BCM,193.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2022,MBC,191.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2022,SC,182.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2022,SCA,177.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Electronics and Communication Engineering,ECE,2022,ST,165.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2023,OC,189.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2023,BC,187.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2023,BCM,185.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2023,MBC,183.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2023,SC,171.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2023,SCA,164.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2023,ST,151.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2022,OC,188.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2022,BC,185.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2022,BCM,183.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2022,MBC,181.5
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2022,SC,168.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2022,SCA,161.0
gct-coimbatore-2005,2005,"Government College of Technology (GCT), Coimbatore",Mechanical Engineering,MECH,2022,ST,147.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2023,OC,197.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2023,BC,197.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2023,BCM,196.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2023,MBC,195.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2023,SC,188.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2023,SCA,183.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2023,ST,172.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2022,OC,197.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2022,BC,196.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2022,BCM,195.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2022,MBC,194.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2022,SC,186.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2022,SCA,181.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Computer Science and Engineering,CSE,2022,ST,169.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2023,OC,196.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2023,BC,196.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2023,BCM,195.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2023,MBC,194.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2023,SC,186.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2023,SCA,181.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2023,ST,170.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2022,OC,196.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2022,BC,195.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2022,BCM,194.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2022,MBC,192.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2022,SC,184.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2022,SCA,179.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Information Technology,IT,2022,ST,167.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2023,OC,196.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2023,BC,195.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2023,BCM,194.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2023,MBC,193.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2023,SC,185.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2023,SCA,180.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2023,ST,169.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2022,OC,195.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2022,BC,194.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2022,BCM,193.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2022,MBC,191.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2022,SC,183.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2022,SCA,178.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Electronics and Communication Engineering,ECE,2022,ST,165.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Mechanical Engineering,MECH,2023,OC,190.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Mechanical Engineering,MECH,2023,BC,187.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Mechanical Engineering,MECH,2023,BCM,185.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Mechanical Engineering,MECH,2023,MBC,184.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Mechanical Engineering,MECH,2023,SC,172.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Mechanical Engineering,MECH,2023,SCA,165.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Mechanical Engineering,MECH,2023,ST,153.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Mechanical Engineering,MECH,2022,OC,188.5
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Mechanical Engineering,MECH,2022,BC,186.0
tce-madurai-5008,5008,"Thiagarajar College of Engineering (TCE), Madurai",Mechanical Engineering,MECH,2022,BCM,184.0
